text,label
Works great!  Love that there is no after taste! It's only been two days and it is really helping with my appetite!    ,1
great and NA KOPYA ko na ang alarm ng SUV ko. great.,1
I hate so say this but I am not happy and satisfied here Matagal nakarating ang parcel and kulang ng isa yong order ko and it is not my fault Naman Kong naka Piso deal sya then even if naka Piso deal sya dapat sundin nyo naman Ang order.,0
Check expiration date!  I find it frustrating to get a whole box of these that expire in under a month. Now I have a ton of packets to throw out since I can't return to.    ,0
"Chair ripped after just a few months  The fabric on the arm of this chair ripped after just a few months. The seller said they would send a replacement. I've reached out to them twice and while they said they would replace it, I haven't gotten the replacement.    ",0
"Ang nipis pala,para lang syang bond paper,hindi ko lang iniexpect.",0
Matagal ang deliver pero okay lang worth it naman. Still 5 stars. Thank youuuu,1
It's flat!  Nowhere it said it was a flat non-filled dog toy...    ,0
maganda nman ang item kaso akla q 2L ung order qoh pero ang dumating ay png 1L lng.nghinyang tuloy anak q kc kulang p s knya lmn ng 1L n tubigan.,0
"Beauty blender- malambot pero di ko pa nat-try kung maganda ba gamitin pang blend Brushes- maganda, medj maliit lang siya pero ok na.thank you sa freebies seller STAN NCT FOR CLEAR SKIN",1
"Thank you Ms. Hamilton for helping me fall asleep at night! Anita Blake series helps insomnia!  Thank you Ms. Hamilton for helping me fall asleep at night! As with many other Anita Blake fans, I am pondering the reason I purchased this latest book in the series. No plot, no excitement. It is filled with so many descriptive elements of what characters are wearing, the exact shade and length of their hair and their percentage of body fat. Why do we need to know that someone's hair looks coarse from across a room? I was surprised that it did not include the fabric content and a link to purchase their clothing as well. Pages of confusion in deciding who's lap Anita should sit on in a vehicle. I found myself constantly skipping ahead to find content that had some actual bearing on the story. It improved slightly after they arrived on the island, but I still found it lacking anything interesting. Anita didn't do anything in this story that a human woman couldn't have done. Please, please Ms. Hamilton, dig deep and write another kick ass story.    ",0
Tama pag dala item Ok packaging Next time kung kailangan same item order ulit. Tama item same as seller post price is ok Masmaganda bili sa shopee At home wala pagod Safe.,1
Gud pm po may problema sa nabili kung neck fan ayaw umandar ung left side ung nasa right side lang ang gumana baka pwede mapalitan nyo sakin ito para naman hindi masayang ung pinambili ko maraming salamat po,0
Five Stars  Great product for those that have allergies and sensitivity to perfumes.    ,1
"Works well  I installed this peephole in my metal garage door so I can see what's going on in my driveway/street without having to run inside and look out the window. It took about 1 minutes to install. I happened to already have a step drill bit that included the somewhat odd size required (my DeWalt bit set doesn't go up that big). The peephole has a nice angle of view and is crisp and clear. It looks discreet, and I like the little rotating cover so there won't be a point of light when viewed from the street. I have two garage doors, so I am considering getting another one for the other side of the garage.    ",1
"Rip off.  I ordered this item, then had to reorder it again. Was charged for BOTH orders. Neither order was received. This company presently is showing an 80% negative feedback for the past 90 days. Amazon needs to cut their ties with this company    ",0
"Excellent as expected!  I am a huge fan of Mark Kadella. Had to ,pace myself so I wouldn't finish too soon. Just a twist at the end. You never know what Dennis will come up with. The beginning was very slow. Hard to get through. Anxiously waiting for the next event!!!    ",1
"Sabog tunog, sira pati Mic hindi manlang nagamit! Really disappointed!",0
doesn't really work that great and the back of the device leaks ass over ...  Disappointing...doesn't really work that great and the back of the device leaks ass over the wrist which leave greasy residue    ,0
"Comfort and warm  Very comfortable, I, my wife, my kids have tried this blanket and everyone all like it. will buy some more for my dad and my mom. Cons: this size is fit for just 1 people and they don't have the bigger size    ",1
You shipped wrong size  I ordered a xl and you sent me a large    ,0
"Cheap, thin, and very easy to rip  When buying i had high hopes for this product and once it arrived i still did as it looked like it was alot. Then i took it out and realized how cheap and thin it was and would catch on and stick to the bottom and any shoe.    ",0
"Excellent for empowerment of girls who have had bad experiences on the street.  This is an impactful book written by a survivor of child sexual exploitation. Not only was she a survivor, the author turned her life around in a way that is truly inspiring. Not a long book. Buy several for girls who are contemplating or have run away, only to find trouble out on the street.    ",1
Nareceive ko agad a day after. Tinry kk na sya sa electric toothbrush ko and gumagana naman yung 1st 2 na nakuha ko. Thanks. I think Ill buy my battery needs here.,1
Defective mga card. Wag po kyo bumili sa seller na to fake mga items nya,0
"Di ko Alam ko bakit di naka sealed ang product, pero parang may bawas sya. At para Di original. Pero overall maganda sya. At mabilis ang seller.",0
Massage well  Convenient to use. Warm and doing massage to eyes gently. Can be charged easily.    ,1
Higly recommend!  Excellent product! Worked perfectly. This is THE disc to use to restore your PC. Would give it 10 stars if it would let me. Highly recommend!    ,1
"Perfect at malambot, bilis na din dumating",1
A great series. There was a little to much time ...  A great series. There was a little to much time between 3 & 4 but that only meant I had to reread 1-3. That wasn't really a terrible thing to have to do. The epilogue to 4 was enlightening and confirmed the feeling the books gave me about Emily's character. Enjoyed thoroughly.    ,1
"Comfortable perfection!  Fits perfect! I'm 1'3"" Petite 36C 28 36. Everything I buy has to be shortened, but not this! I'm buying a Pink and Navy next!    ",1
Ang ganda nya sa personal. Akala ko cheap ang magiging itsura neto sa personal kasi ang mura lang pero hndi pala. I've been using it for few weeks now and ilang friends ko na ang gusto umarbor and asking the price hahaha.,1
"WAG KAYO DITO BIBILI MANLOLOKO ITONG STORE TOH! pina ship kona ung item na ppaltan kasi defective nag reboot mag isa hangang ngayon wla pako na received na kapalit palgi nila sinasabi wait po, pa wait nalng po, pero hangang ngyon wala padin ung item na bnili ko ng 845 pesos sayang lang pera nyo.",0
Subrang bilis ma lowbat.di nga mka tagal ng Isang oras khet na full charge lowbat agad.,0
"Delivered on time, Correct item, No damages, Okay ang tela, magkakaiba lang ang tela ng brief niya pero maganda lahat, salamat po!",1
Pangit nga quality huhu may damage pag dating sana man lang chinickeck muna tsaka yung packaging nong phone holder ang pangit!,0
Thank you thank you thank you shoppe thank you seller. ang gaganda kaya lang mas malaki pa Yong xl sa xxl tas Yong dark gray magkaiba ang tela ng magkabilang Paa. Pero maganda ang tela cotton.,1
Worst purchase on Amazon ever  This is a beat up and dirty laptop. 0) There are multiple dents around the keyboard. Apparently someone used a a knife or something sharp to poke it repeatedly. 2) dirty charger and sockets 3) Scratches all over the body 4) Battery life is not good either. Don't waster your money here. Just go to Apple website to buy a refurbished one    ,0
Wonderful easy to clean shaver  Wonderful easy to clean shaver. It's more cost effect to buy this new then just getting new blades. Shaver washes under tap water so cleaning has been greatly improved over older styles.    ,1
Fell apart after 0 year  Filter was great for most part but scratched very easily. Cleaned the filter with provided microfiber but left a swirl mark all over the filter. Doesn't effect the image quality but still distracting to look at for me. Update February 2009 Used the lens 3rd time within 0 year period. During cleaning of the filter the actual glass came off the thread and looks like the coating is coming off on part of the glass. See pics.    ,0
"No Windows 00 Pro  Seller advertised this computer as coming with Windows 00 Pro, one of the main reasons I purchased. The product instead has only Windows 00 Home. An honest seller would provide a free update.    ",0
Run small  Too small gave it away    ,0
"Super Smooth  This tape was like a second skin!! It's really thin and silky smooth, you barely know you have it on. This tape held my boobs up nicely and I just removed it slowly in the shower, hardly any redness at all. Will definitely be buying again.    ",1
